customer_id,city,signup_date,signup_year,signup_month,signup_month_name,signup_quarter
552,Mumbai,2019-10-27,2019,10,October,Q4
553,Mumbai,2019-07-10,2019,7,July,Q3
554,Pune,2019-11-24,2019,11,November,Q4
555,Bangalore,2021-12-26,2021,12,December,Q4
556,Pune,2021-11-22,2021,11,November,Q4
557,Bangalore,2023-10-01,2023,10,October,Q4
558,Mumbai,2021-01-21,2021,1,January,Q1
559,Pune,2022-10-08,2022,10,October,Q4
560,Bangalore,2019-08-07,2019,8,August,Q3
561,Bangalore,2022-07-27,2022,7,July,Q3
562,Mumbai,2023-08-30,2023,8,August,Q3
563,Delhi,2021-12-13,2021,12,December,Q4
564,Delhi,2021-02-08,2021,2,February,Q1
565,Bangalore,2022-05-26,2022,5,May,Q2
566,Bangalore,2023-10-14,2023,10,October,Q4
567,Bangalore,2021-01-02,2021,1,January,Q1
568,Mumbai,2020-12-03,2020,12,December,Q4
569,Mumbai,2021-03-04,2021,3,March,Q1
570,Pune,2019-01-30,2019,1,January,Q1
571,Delhi,2019-05-05,2019,5,May,Q2
572,Delhi,2021-01-09,2021,1,January,Q1
573,Bangalore,2019-12-28,2019,12,December,Q4
574,Pune,2020-11-24,2020,11,November,Q4
575,Pune,2019-08-29,2019,8,August,Q3
576,Delhi,2019-01-15,2019,1,January,Q1
577,Bangalore,2019-03-19,2019,3,March,Q1
578,Delhi,2021-09-27,2021,9,September,Q3
579,Mumbai,2021-08-28,2021,8,August,Q3
580,Bangalore,2019-03-02,2019,3,March,Q1
581,Mumbai,2022-04-02,2022,4,April,Q2
582,Mumbai,2021-05-16,2021,5,May,Q2
583,Bangalore,2021-01-06,2021,1,January,Q1
584,Delhi,2021-08-17,2021,8,August,Q3
585,Delhi,2022-07-09,2022,7,July,Q3
586,Delhi,2020-07-03,2020,7,July,Q3
587,Delhi,2022-01-22,2022,1,January,Q1
588,Pune,2020-05-01,2020,5,May,Q2
589,Bangalore,2019-04-06,2019,4,April,Q2
590,Mumbai,2019-06-01,2019,6,June,Q2
591,Delhi,2022-07-18,2022,7,July,Q3
592,Pune,2019-09-21,2019,9,September,Q3
593,Pune,2020-06-09,2020,6,June,Q2
594,Mumbai,2021-08-02,2021,8,August,Q3
595,Delhi,2020-09-30,2020,9,September,Q3
596,Bangalore,2020-11-05,2020,11,November,Q4
597,Pune,2021-10-31,2021,10,October,Q4
598,Mumbai,2022-06-27,2022,6,June,Q2
599,Pune,2023-04-26,2023,4,April,Q2
600,Mumbai,2020-10-16,2020,10,October,Q4
601,Delhi,2021-11-07,2021,11,November,Q4
602,Delhi,2020-07-29,2020,7,July,Q3
603,Delhi,2021-12-20,2021,12,December,Q4
604,Mumbai,2023-03-02,2023,3,March,Q1
605,Bangalore,2022-06-03,2022,6,June,Q2
606,Pune,2020-12-24,2020,12,December,Q4
607,Bangalore,2020-02-07,2020,2,February,Q1
608,Pune,2022-09-22,2022,9,September,Q3
609,Bangalore,2020-08-27,2020,8,August,Q3
610,Pune,2020-07-31,2020,7,July,Q3
611,Mumbai,2021-08-15,2021,8,August,Q3
612,Delhi,2023-01-12,2023,1,January,Q1
613,Mumbai,2021-10-17,2021,10,October,Q4
614,Mumbai,2023-03-11,2023,3,March,Q1
615,Pune,2022-12-16,2022,12,December,Q4
616,Pune,2019-09-24,2019,9,September,Q3
617,Delhi,2020-05-31,2020,5,May,Q2
618,Delhi,2021-05-27,2021,5,May,Q2
619,Delhi,2021-08-11,2021,8,August,Q3
620,Delhi,2021-09-29,2021,9,September,Q3
621,Mumbai,2023-09-06,2023,9,September,Q3
622,Delhi,2023-10-12,2023,10,October,Q4
623,Delhi,2020-07-03,2020,7,July,Q3
624,Bangalore,2023-07-20,2023,7,July,Q3
625,Pune,2020-08-19,2020,8,August,Q3
626,Bangalore,2020-08-31,2020,8,August,Q3
627,Mumbai,2023-11-23,2023,11,November,Q4
628,Bangalore,2019-10-10,2019,10,October,Q4
629,Bangalore,2023-12-31,2023,12,December,Q4
630,Bangalore,2022-12-29,2022,12,December,Q4
631,Pune,2021-06-03,2021,6,June,Q2
632,Mumbai,2021-03-10,2021,3,March,Q1
633,Pune,2019-04-06,2019,4,April,Q2
634,Mumbai,2021-02-11,2021,2,February,Q1
635,Mumbai,2021-10-13,2021,10,October,Q4
636,Mumbai,2020-07-23,2020,7,July,Q3
637,Mumbai,2023-11-18,2023,11,November,Q4
638,Bangalore,2021-07-08,2021,7,July,Q3
639,Mumbai,2020-09-14,2020,9,September,Q3
640,Mumbai,2021-01-28,2021,1,January,Q1
641,Bangalore,2019-06-01,2019,6,June,Q2
642,Pune,2019-04-01,2019,4,April,Q2
643,Pune,2020-06-12,2020,6,June,Q2
644,Pune,2019-01-05,2019,1,January,Q1
645,Delhi,2022-09-23,2022,9,September,Q3
646,Delhi,2023-11-10,2023,11,November,Q4
647,Delhi,2020-09-14,2020,9,September,Q3
648,Pune,2022-12-31,2022,12,December,Q4
649,Delhi,2021-03-28,2021,3,March,Q1
650,Mumbai,2022-04-26,2022,4,April,Q2
651,Bangalore,2023-10-06,2023,10,October,Q4
652,Bangalore,2020-04-30,2020,4,April,Q2
653,Bangalore,2020-12-11,2020,12,December,Q4
654,Delhi,2023-01-06,2023,1,January,Q1
655,Mumbai,2023-06-15,2023,6,June,Q2
656,Delhi,2019-02-02,2019,2,February,Q1
657,Mumbai,2022-09-12,2022,9,September,Q3
658,Delhi,2023-05-07,2023,5,May,Q2
659,Mumbai,2021-02-23,2021,2,February,Q1
660,Bangalore,2020-08-13,2020,8,August,Q3
661,Pune,2021-01-23,2021,1,January,Q1
662,Mumbai,2019-09-05,2019,9,September,Q3
663,Bangalore,2022-11-11,2022,11,November,Q4
664,Bangalore,2023-11-16,2023,11,November,Q4
665,Pune,2019-01-13,2019,1,January,Q1
666,Pune,2023-09-18,2023,9,September,Q3
667,Pune,2022-01-24,2022,1,January,Q1
668,Bangalore,2020-07-29,2020,7,July,Q3
669,Bangalore,2022-11-24,2022,11,November,Q4
670,Delhi,2019-07-21,2019,7,July,Q3
671,Pune,2023-03-12,2023,3,March,Q1
672,Bangalore,2022-02-02,2022,2,February,Q1
673,Mumbai,2021-10-01,2021,10,October,Q4
674,Mumbai,2019-11-22,2019,11,November,Q4
675,Pune,2023-08-25,2023,8,August,Q3
676,Mumbai,2023-10-06,2023,10,October,Q4
677,Delhi,2019-07-17,2019,7,July,Q3
678,Bangalore,2019-11-29,2019,11,November,Q4
679,Mumbai,2022-02-03,2022,2,February,Q1
680,Bangalore,2019-12-16,2019,12,December,Q4
681,Delhi,2019-06-19,2019,6,June,Q2
682,Bangalore,2021-02-10,2021,2,February,Q1
683,Mumbai,2022-02-02,2022,2,February,Q1
684,Delhi,2022-10-05,2022,10,October,Q4
685,Pune,2020-01-12,2020,1,January,Q1
686,Mumbai,2021-11-09,2021,11,November,Q4
687,Bangalore,2019-10-11,2019,10,October,Q4
688,Mumbai,2021-09-10,2021,9,September,Q3
689,Delhi,2022-08-29,2022,8,August,Q3
690,Pune,2023-10-14,2023,10,October,Q4
691,Pune,2022-02-02,2022,2,February,Q1
692,Pune,2019-04-17,2019,4,April,Q2
693,Mumbai,2020-08-04,2020,8,August,Q3
694,Pune,2021-01-04,2021,1,January,Q1
695,Pune,2023-03-04,2023,3,March,Q1
696,Delhi,2022-03-24,2022,3,March,Q1
697,Delhi,2021-10-18,2021,10,October,Q4
698,Bangalore,2021-02-08,2021,2,February,Q1
699,Delhi,2022-04-28,2022,4,April,Q2
700,Delhi,2019-01-08,2019,1,January,Q1
701,Delhi,2022-03-18,2022,3,March,Q1
702,Pune,2022-08-03,2022,8,August,Q3
703,Mumbai,2019-03-11,2019,3,March,Q1
704,Mumbai,2021-01-27,2021,1,January,Q1
705,Pune,2019-12-31,2019,12,December,Q4
706,Mumbai,2023-05-13,2023,5,May,Q2
707,Delhi,2019-07-09,2019,7,July,Q3
708,Pune,2023-01-12,2023,1,January,Q1
709,Delhi,2022-01-17,2022,1,January,Q1
710,Delhi,2020-06-09,2020,6,June,Q2
711,Pune,2023-05-30,2023,5,May,Q2
712,Pune,2023-04-05,2023,4,April,Q2
713,Bangalore,2023-04-14,2023,4,April,Q2
714,Pune,2021-11-28,2021,11,November,Q4
715,Delhi,2019-03-16,2019,3,March,Q1
716,Delhi,2023-01-02,2023,1,January,Q1
717,Delhi,2023-02-13,2023,2,February,Q1
718,Mumbai,2021-03-23,2021,3,March,Q1
719,Delhi,2023-08-14,2023,8,August,Q3
720,Pune,2020-12-09,2020,12,December,Q4
721,Delhi,2019-08-19,2019,8,August,Q3
722,Delhi,2019-02-17,2019,2,February,Q1
723,Pune,2022-07-21,2022,7,July,Q3
724,Delhi,2020-01-26,2020,1,January,Q1
725,Delhi,2022-08-31,2022,8,August,Q3
726,Pune,2020-10-09,2020,10,October,Q4
727,Mumbai,2020-10-02,2020,10,October,Q4
728,Pune,2021-05-28,2021,5,May,Q2
729,Bangalore,2022-02-01,2022,2,February,Q1
730,Delhi,2022-06-15,2022,6,June,Q2
731,Delhi,2019-05-18,2019,5,May,Q2
732,Bangalore,2022-03-20,2022,3,March,Q1
733,Delhi,2020-03-24,2020,3,March,Q1
734,Pune,2022-05-07,2022,5,May,Q2
735,Mumbai,2020-07-18,2020,7,July,Q3
736,Bangalore,2021-01-16,2021,1,January,Q1
737,Delhi,2022-05-21,2022,5,May,Q2
738,Mumbai,2021-03-26,2021,3,March,Q1
739,Bangalore,2019-10-06,2019,10,October,Q4
740,Delhi,2020-01-29,2020,1,January,Q1
741,Pune,2021-12-09,2021,12,December,Q4
742,Bangalore,2023-01-14,2023,1,January,Q1
743,Mumbai,2019-11-05,2019,11,November,Q4
744,Mumbai,2019-03-04,2019,3,March,Q1
745,Bangalore,2023-02-17,2023,2,February,Q1
746,Pune,2021-04-28,2021,4,April,Q2
747,Pune,2019-10-29,2019,10,October,Q4
748,Bangalore,2021-04-26,2021,4,April,Q2
749,Pune,2022-02-20,2022,2,February,Q1
750,Bangalore,2020-11-21,2020,11,November,Q4
751,Delhi,2019-12-19,2019,12,December,Q4
752,Mumbai,2022-06-22,2022,6,June,Q2
753,Delhi,2020-09-14,2020,9,September,Q3
754,Pune,2019-07-04,2019,7,July,Q3
755,Bangalore,2023-09-21,2023,9,September,Q3
756,Delhi,2019-02-18,2019,2,February,Q1
757,Pune,2019-05-20,2019,5,May,Q2
758,Mumbai,2023-08-06,2023,8,August,Q3
759,Pune,2021-12-09,2021,12,December,Q4
760,Delhi,2019-11-09,2019,11,November,Q4
761,Pune,2021-03-19,2021,3,March,Q1
762,Mumbai,2023-11-13,2023,11,November,Q4
763,Pune,2019-05-23,2019,5,May,Q2
764,Delhi,2022-05-29,2022,5,May,Q2
765,Pune,2020-08-21,2020,8,August,Q3
766,Pune,2021-04-05,2021,4,April,Q2
767,Mumbai,2019-04-06,2019,4,April,Q2
768,Pune,2020-08-14,2020,8,August,Q3
769,Bangalore,2022-01-12,2022,1,January,Q1
770,Pune,2021-07-23,2021,7,July,Q3
771,Pune,2023-12-12,2023,12,December,Q4
772,Delhi,2019-08-06,2019,8,August,Q3
773,Delhi,2023-08-01,2023,8,August,Q3
774,Pune,2022-04-05,2022,4,April,Q2
775,Pune,2023-02-08,2023,2,February,Q1
776,Pune,2023-06-12,2023,6,June,Q2
777,Bangalore,2020-05-16,2020,5,May,Q2
778,Bangalore,2023-05-03,2023,5,May,Q2
779,Mumbai,2021-10-24,2021,10,October,Q4
780,Mumbai,2021-11-03,2021,11,November,Q4
781,Pune,2021-01-01,2021,1,January,Q1
782,Mumbai,2021-08-31,2021,8,August,Q3
783,Bangalore,2022-03-08,2022,3,March,Q1
784,Pune,2023-01-24,2023,1,January,Q1
785,Pune,2022-01-30,2022,1,January,Q1
786,Bangalore,2023-05-28,2023,5,May,Q2
787,Mumbai,2022-05-09,2022,5,May,Q2
788,Delhi,2019-03-03,2019,3,March,Q1
789,Pune,2020-08-13,2020,8,August,Q3
790,Delhi,2021-09-17,2021,9,September,Q3
791,Mumbai,2021-07-25,2021,7,July,Q3
792,Pune,2023-03-06,2023,3,March,Q1
793,Pune,2021-01-25,2021,1,January,Q1
794,Bangalore,2020-12-22,2020,12,December,Q4
795,Pune,2019-03-18,2019,3,March,Q1
796,Delhi,2019-06-21,2019,6,June,Q2
797,Pune,2020-07-14,2020,7,July,Q3
798,Mumbai,2023-08-11,2023,8,August,Q3
799,Pune,2020-09-27,2020,9,September,Q3
800,Mumbai,2023-10-21,2023,10,October,Q4
801,Pune,2023-08-05,2023,8,August,Q3
802,Pune,2021-12-15,2021,12,December,Q4
803,Mumbai,2021-08-13,2021,8,August,Q3
804,Delhi,2020-09-28,2020,9,September,Q3
805,Mumbai,2019-03-11,2019,3,March,Q1
806,Delhi,2021-07-03,2021,7,July,Q3
807,Pune,2022-03-20,2022,3,March,Q1
808,Pune,2023-12-26,2023,12,December,Q4
809,Mumbai,2023-03-17,2023,3,March,Q1
810,Delhi,2019-06-28,2019,6,June,Q2
811,Pune,2021-12-31,2021,12,December,Q4
812,Delhi,2019-09-24,2019,9,September,Q3
813,Mumbai,2021-07-13,2021,7,July,Q3
814,Pune,2019-11-02,2019,11,November,Q4
815,Pune,2020-03-28,2020,3,March,Q1
816,Delhi,2022-06-28,2022,6,June,Q2
817,Delhi,2022-07-21,2022,7,July,Q3
818,Delhi,2020-03-29,2020,3,March,Q1
819,Bangalore,2021-03-25,2021,3,March,Q1
820,Delhi,2022-02-13,2022,2,February,Q1
821,Delhi,2021-02-27,2021,2,February,Q1
822,Bangalore,2021-05-07,2021,5,May,Q2
823,Bangalore,2021-10-09,2021,10,October,Q4
824,Mumbai,2022-11-30,2022,11,November,Q4
825,Bangalore,2021-01-20,2021,1,January,Q1
826,Mumbai,2022-10-28,2022,10,October,Q4
827,Delhi,2019-04-21,2019,4,April,Q2
828,Delhi,2020-03-25,2020,3,March,Q1
829,Delhi,2022-06-01,2022,6,June,Q2
830,Delhi,2022-12-22,2022,12,December,Q4
831,Bangalore,2022-10-15,2022,10,October,Q4
832,Mumbai,2022-10-28,2022,10,October,Q4
833,Pune,2023-11-30,2023,11,November,Q4
834,Pune,2023-01-31,2023,1,January,Q1
835,Pune,2019-02-16,2019,2,February,Q1
836,Delhi,2023-01-26,2023,1,January,Q1
837,Delhi,2022-09-16,2022,9,September,Q3
838,Mumbai,2021-09-14,2021,9,September,Q3
839,Bangalore,2022-09-19,2022,9,September,Q3
840,Mumbai,2023-09-16,2023,9,September,Q3
841,Pune,2019-07-19,2019,7,July,Q3
842,Bangalore,2022-01-13,2022,1,January,Q1
843,Pune,2019-07-28,2019,7,July,Q3
844,Pune,2022-04-22,2022,4,April,Q2
845,Mumbai,2022-09-05,2022,9,September,Q3
846,Delhi,2022-05-17,2022,5,May,Q2
847,Mumbai,2023-02-20,2023,2,February,Q1
848,Pune,2023-03-26,2023,3,March,Q1
849,Mumbai,2020-03-05,2020,3,March,Q1
850,Pune,2020-07-12,2020,7,July,Q3
851,Pune,2020-06-28,2020,6,June,Q2
852,Delhi,2020-06-04,2020,6,June,Q2
853,Mumbai,2021-08-07,2021,8,August,Q3
854,Pune,2022-01-03,2022,1,January,Q1
855,Delhi,2021-06-11,2021,6,June,Q2
856,Mumbai,2023-07-11,2023,7,July,Q3
857,Delhi,2020-05-14,2020,5,May,Q2
858,Pune,2023-05-12,2023,5,May,Q2
859,Bangalore,2020-09-03,2020,9,September,Q3
860,Delhi,2020-09-26,2020,9,September,Q3
861,Delhi,2022-11-19,2022,11,November,Q4
862,Pune,2021-02-12,2021,2,February,Q1
863,Pune,2020-07-08,2020,7,July,Q3
864,Bangalore,2019-01-09,2019,1,January,Q1
865,Bangalore,2020-08-29,2020,8,August,Q3
866,Bangalore,2021-02-01,2021,2,February,Q1
867,Mumbai,2023-03-13,2023,3,March,Q1
868,Mumbai,2022-06-08,2022,6,June,Q2
869,Mumbai,2021-06-07,2021,6,June,Q2
870,Mumbai,2020-11-21,2020,11,November,Q4
871,Delhi,2020-10-13,2020,10,October,Q4
872,Bangalore,2021-02-07,2021,2,February,Q1
873,Mumbai,2019-01-03,2019,1,January,Q1
874,Mumbai,2021-04-30,2021,4,April,Q2
875,Delhi,2021-04-28,2021,4,April,Q2
876,Mumbai,2020-09-27,2020,9,September,Q3
877,Pune,2023-07-08,2023,7,July,Q3
878,Pune,2023-06-06,2023,6,June,Q2
879,Pune,2020-04-17,2020,4,April,Q2
880,Pune,2020-04-22,2020,4,April,Q2
881,Delhi,2020-07-27,2020,7,July,Q3
882,Mumbai,2023-08-26,2023,8,August,Q3
883,Mumbai,2020-09-05,2020,9,September,Q3
884,Mumbai,2022-09-11,2022,9,September,Q3
885,Bangalore,2022-04-12,2022,4,April,Q2
886,Mumbai,2023-05-05,2023,5,May,Q2
887,Mumbai,2022-09-05,2022,9,September,Q3
888,Delhi,2019-01-21,2019,1,January,Q1
889,Pune,2023-06-01,2023,6,June,Q2
890,Mumbai,2021-10-17,2021,10,October,Q4
891,Bangalore,2021-06-26,2021,6,June,Q2
892,Bangalore,2021-05-18,2021,5,May,Q2
893,Mumbai,2021-09-06,2021,9,September,Q3
894,Pune,2023-05-02,2023,5,May,Q2
895,Bangalore,2019-08-18,2019,8,August,Q3
896,Pune,2022-06-14,2022,6,June,Q2
897,Mumbai,2021-04-08,2021,4,April,Q2
898,Delhi,2022-08-06,2022,8,August,Q3
899,Delhi,2019-11-06,2019,11,November,Q4
900,Bangalore,2020-04-17,2020,4,April,Q2
901,Pune,2023-10-14,2023,10,October,Q4
902,Delhi,2023-07-02,2023,7,July,Q3
903,Mumbai,2023-10-07,2023,10,October,Q4
904,Delhi,2023-12-23,2023,12,December,Q4
905,Pune,2020-11-11,2020,11,November,Q4
906,Delhi,2022-10-18,2022,10,October,Q4
907,Bangalore,2022-01-21,2022,1,January,Q1
908,Bangalore,2021-07-25,2021,7,July,Q3
909,Bangalore,2019-01-26,2019,1,January,Q1
910,Bangalore,2023-04-29,2023,4,April,Q2
911,Bangalore,2022-03-26,2022,3,March,Q1
912,Bangalore,2019-07-23,2019,7,July,Q3
913,Pune,2020-11-27,2020,11,November,Q4
914,Bangalore,2023-06-21,2023,6,June,Q2
915,Pune,2021-07-08,2021,7,July,Q3
916,Bangalore,2019-03-10,2019,3,March,Q1
917,Delhi,2019-10-31,2019,10,October,Q4
918,Delhi,2022-04-12,2022,4,April,Q2
919,Mumbai,2021-10-04,2021,10,October,Q4
920,Delhi,2019-10-31,2019,10,October,Q4
921,Bangalore,2020-07-10,2020,7,July,Q3
922,Mumbai,2020-01-30,2020,1,January,Q1
923,Mumbai,2020-04-29,2020,4,April,Q2
924,Pune,2019-05-31,2019,5,May,Q2
925,Mumbai,2019-04-06,2019,4,April,Q2
926,Delhi,2021-04-02,2021,4,April,Q2
927,Bangalore,2019-09-15,2019,9,September,Q3
928,Mumbai,2021-12-12,2021,12,December,Q4
929,Delhi,2021-02-15,2021,2,February,Q1
930,Mumbai,2021-04-16,2021,4,April,Q2
931,Bangalore,2021-03-20,2021,3,March,Q1
932,Mumbai,2021-05-09,2021,5,May,Q2
933,Delhi,2021-06-08,2021,6,June,Q2
934,Delhi,2022-01-19,2022,1,January,Q1
935,Pune,2023-07-22,2023,7,July,Q3
936,Pune,2019-03-02,2019,3,March,Q1
937,Pune,2019-12-30,2019,12,December,Q4
938,Delhi,2023-11-16,2023,11,November,Q4
939,Pune,2020-10-11,2020,10,October,Q4
940,Mumbai,2020-09-12,2020,9,September,Q3
941,Mumbai,2021-09-16,2021,9,September,Q3
942,Bangalore,2023-03-06,2023,3,March,Q1
943,Mumbai,2022-12-04,2022,12,December,Q4
944,Mumbai,2021-08-30,2021,8,August,Q3
945,Pune,2019-08-01,2019,8,August,Q3
946,Pune,2019-12-24,2019,12,December,Q4
947,Bangalore,2022-02-09,2022,2,February,Q1
948,Mumbai,2022-09-05,2022,9,September,Q3
949,Delhi,2023-02-03,2023,2,February,Q1
950,Delhi,2021-03-23,2021,3,March,Q1
951,Bangalore,2023-01-26,2023,1,January,Q1
952,Mumbai,2019-05-09,2019,5,May,Q2
953,Delhi,2021-08-24,2021,8,August,Q3
954,Mumbai,2019-05-01,2019,5,May,Q2
955,Pune,2021-12-25,2021,12,December,Q4
956,Mumbai,2023-04-02,2023,4,April,Q2
957,Pune,2020-05-22,2020,5,May,Q2
958,Delhi,2023-01-12,2023,1,January,Q1
959,Pune,2019-02-28,2019,2,February,Q1
960,Bangalore,2019-02-27,2019,2,February,Q1
961,Mumbai,2019-08-05,2019,8,August,Q3
962,Delhi,2022-11-03,2022,11,November,Q4
963,Bangalore,2022-08-03,2022,8,August,Q3
964,Mumbai,2023-04-30,2023,4,April,Q2
965,Delhi,2020-07-21,2020,7,July,Q3
966,Delhi,2019-07-26,2019,7,July,Q3
967,Pune,2019-12-07,2019,12,December,Q4
968,Mumbai,2023-09-18,2023,9,September,Q3
969,Bangalore,2020-04-03,2020,4,April,Q2
970,Bangalore,2019-11-13,2019,11,November,Q4
971,Mumbai,2019-10-01,2019,10,October,Q4
972,Delhi,2020-12-29,2020,12,December,Q4
973,Bangalore,2019-06-10,2019,6,June,Q2
974,Delhi,2021-08-16,2021,8,August,Q3
975,Pune,2020-11-30,2020,11,November,Q4
976,Delhi,2023-09-29,2023,9,September,Q3
977,Delhi,2020-02-13,2020,2,February,Q1
978,Bangalore,2019-10-27,2019,10,October,Q4
979,Mumbai,2022-12-15,2022,12,December,Q4
980,Pune,2023-06-06,2023,6,June,Q2
981,Delhi,2019-07-01,2019,7,July,Q3
982,Mumbai,2019-04-04,2019,4,April,Q2
983,Bangalore,2019-03-13,2019,3,March,Q1
984,Delhi,2022-10-02,2022,10,October,Q4
985,Mumbai,2019-10-19,2019,10,October,Q4
986,Bangalore,2021-12-18,2021,12,December,Q4
987,Bangalore,2022-04-16,2022,4,April,Q2
988,Delhi,2020-10-30,2020,10,October,Q4
989,Mumbai,2023-11-14,2023,11,November,Q4
990,Bangalore,2023-12-03,2023,12,December,Q4
991,Pune,2022-06-22,2022,6,June,Q2
992,Mumbai,2021-02-02,2021,2,February,Q1
993,Delhi,2023-05-04,2023,5,May,Q2
994,Bangalore,2019-04-07,2019,4,April,Q2
995,Pune,2023-10-16,2023,10,October,Q4
996,Bangalore,2021-11-27,2021,11,November,Q4
997,Bangalore,2023-07-19,2023,7,July,Q3
998,Bangalore,2023-09-19,2023,9,September,Q3
999,Delhi,2022-02-14,2022,2,February,Q1
1000,Pune,2021-09-26,2021,9,September,Q3
1001,Bangalore,2020-06-04,2020,6,June,Q2
1002,Mumbai,2022-06-06,2022,6,June,Q2
1003,Delhi,2023-09-20,2023,9,September,Q3
1004,Delhi,2023-07-17,2023,7,July,Q3
1005,Bangalore,2022-08-08,2022,8,August,Q3
1006,Mumbai,2020-06-25,2020,6,June,Q2
1007,Bangalore,2023-10-11,2023,10,October,Q4
1008,Pune,2021-01-09,2021,1,January,Q1
1009,Mumbai,2021-10-10,2021,10,October,Q4
1010,Delhi,2022-07-01,2022,7,July,Q3
1011,Bangalore,2020-03-03,2020,3,March,Q1
1012,Mumbai,2019-11-10,2019,11,November,Q4
1013,Bangalore,2023-05-19,2023,5,May,Q2
1014,Mumbai,2020-05-01,2020,5,May,Q2
1015,Bangalore,2021-03-19,2021,3,March,Q1
1016,Pune,2021-04-23,2021,4,April,Q2
1017,Delhi,2023-04-25,2023,4,April,Q2
1018,Bangalore,2023-09-05,2023,9,September,Q3
1019,Pune,2020-04-26,2020,4,April,Q2
1020,Bangalore,2019-05-22,2019,5,May,Q2
1021,Pune,2023-01-14,2023,1,January,Q1
1022,Pune,2022-10-09,2022,10,October,Q4
1023,Pune,2019-07-04,2019,7,July,Q3
1024,Mumbai,2023-12-05,2023,12,December,Q4
1025,Delhi,2020-01-15,2020,1,January,Q1
1026,Pune,2019-03-16,2019,3,March,Q1
1027,Mumbai,2021-07-13,2021,7,July,Q3
1028,Delhi,2023-05-02,2023,5,May,Q2
1029,Mumbai,2023-04-08,2023,4,April,Q2
1030,Delhi,2023-05-02,2023,5,May,Q2
1031,Bangalore,2023-03-09,2023,3,March,Q1
1032,Delhi,2021-05-06,2021,5,May,Q2
1033,Delhi,2019-09-22,2019,9,September,Q3
1034,Mumbai,2022-06-02,2022,6,June,Q2
1035,Delhi,2022-01-22,2022,1,January,Q1
1036,Delhi,2020-05-15,2020,5,May,Q2
1037,Mumbai,2021-03-05,2021,3,March,Q1
1038,Mumbai,2019-03-07,2019,3,March,Q1
1039,Delhi,2021-12-05,2021,12,December,Q4
1040,Mumbai,2019-12-24,2019,12,December,Q4
1041,Pune,2021-07-03,2021,7,July,Q3
1042,Pune,2019-12-07,2019,12,December,Q4
1043,Mumbai,2021-02-10,2021,2,February,Q1
1044,Pune,2020-10-20,2020,10,October,Q4
1045,Pune,2019-01-11,2019,1,January,Q1
1046,Bangalore,2020-05-29,2020,5,May,Q2
1047,Mumbai,2021-03-05,2021,3,March,Q1
1048,Mumbai,2019-08-09,2019,8,August,Q3
1049,Bangalore,2020-02-05,2020,2,February,Q1
1050,Bangalore,2019-06-23,2019,6,June,Q2
1051,Mumbai,2023-11-01,2023,11,November,Q4
1052,Pune,2022-10-31,2022,10,October,Q4
1053,Bangalore,2022-01-11,2022,1,January,Q1
1054,Delhi,2020-07-22,2020,7,July,Q3
1055,Pune,2021-10-14,2021,10,October,Q4
1056,Delhi,2021-09-16,2021,9,September,Q3
1057,Bangalore,2021-09-28,2021,9,September,Q3
1058,Delhi,2023-05-03,2023,5,May,Q2
1059,Pune,2023-02-14,2023,2,February,Q1
1060,Bangalore,2023-12-05,2023,12,December,Q4
1061,Mumbai,2021-04-11,2021,4,April,Q2
1062,Mumbai,2019-10-27,2019,10,October,Q4
1063,Delhi,2020-09-17,2020,9,September,Q3
1064,Delhi,2023-06-25,2023,6,June,Q2
1065,Bangalore,2022-12-20,2022,12,December,Q4
1066,Delhi,2019-07-03,2019,7,July,Q3
1067,Pune,2020-11-03,2020,11,November,Q4
1068,Delhi,2021-11-28,2021,11,November,Q4
1069,Delhi,2020-11-19,2020,11,November,Q4
1070,Bangalore,2023-12-17,2023,12,December,Q4
1071,Mumbai,2023-10-18,2023,10,October,Q4
1072,Pune,2021-11-17,2021,11,November,Q4
1073,Bangalore,2022-02-14,2022,2,February,Q1
1074,Mumbai,2022-03-12,2022,3,March,Q1
1075,Delhi,2022-07-03,2022,7,July,Q3
1076,Delhi,2020-01-06,2020,1,January,Q1
1077,Delhi,2021-04-26,2021,4,April,Q2
1078,Bangalore,2021-03-08,2021,3,March,Q1
1079,Mumbai,2023-01-28,2023,1,January,Q1
1080,Mumbai,2022-12-30,2022,12,December,Q4
1081,Mumbai,2020-05-30,2020,5,May,Q2
1082,Mumbai,2020-04-16,2020,4,April,Q2
1083,Mumbai,2020-01-07,2020,1,January,Q1
1084,Bangalore,2023-11-11,2023,11,November,Q4
1085,Delhi,2022-11-13,2022,11,November,Q4
1086,Bangalore,2023-09-25,2023,9,September,Q3
1087,Bangalore,2021-06-29,2021,6,June,Q2
1088,Mumbai,2019-03-16,2019,3,March,Q1
1089,Delhi,2021-05-27,2021,5,May,Q2
1090,Mumbai,2020-02-12,2020,2,February,Q1
1091,Delhi,2019-01-12,2019,1,January,Q1
1092,Bangalore,2020-02-06,2020,2,February,Q1
1093,Pune,2023-04-30,2023,4,April,Q2
1094,Pune,2020-07-10,2020,7,July,Q3
1095,Pune,2019-02-08,2019,2,February,Q1
1096,Delhi,2019-08-18,2019,8,August,Q3
1097,Mumbai,2022-01-20,2022,1,January,Q1
1098,Delhi,2021-07-22,2021,7,July,Q3
1099,Mumbai,2019-01-10,2019,1,January,Q1
1100,Mumbai,2021-08-15,2021,8,August,Q3
