order_id,customer_id,store_id,order_date,promotion_id,order_year,order_quarter,order_month,order_month_name,order_day,order_day_name,is_weekend
386,33778,81,2023-04-17,10,2023,Q2,4,April,17,Monday,False
387,749,62,2023-08-24,21,2023,Q3,8,August,24,Thursday,False
388,22109,42,2021-06-16,41,2021,Q2,6,June,16,Wednesday,False
389,29767,35,2022-06-27,9,2022,Q2,6,June,27,Monday,False
390,32425,29,2022-07-25,8,2022,Q3,7,July,25,Monday,False
391,39746,28,2021-05-28,12,2021,Q2,5,May,28,Friday,False
392,24188,82,2023-06-13,4,2023,Q2,6,June,13,Tuesday,False
393,43756,80,2020-02-03,16,2020,Q1,2,February,3,Monday,False
394,44163,90,2021-10-03,28,2021,Q4,10,October,3,Sunday,True
395,9045,55,2023-07-17,7,2023,Q3,7,July,17,Monday,False
396,30809,34,2023-09-12,15,2023,Q3,9,September,12,Tuesday,False
397,28586,88,2023-04-01,37,2023,Q2,4,April,1,Saturday,True
398,37324,45,2022-12-26,17,2022,Q4,12,December,26,Monday,False
399,27946,67,2020-10-26,9,2020,Q4,10,October,26,Monday,False
400,4400,14,2022-11-26,42,2022,Q4,11,November,26,Saturday,True
401,231,60,2023-09-03,1,2023,Q3,9,September,3,Sunday,True
402,45801,7,2022-02-04,7,2022,Q1,2,February,4,Friday,False
403,8626,10,2023-04-13,5,2023,Q2,4,April,13,Thursday,False
404,48714,51,2020-06-17,22,2020,Q2,6,June,17,Wednesday,False
405,48186,85,2020-01-11,28,2020,Q1,1,January,11,Saturday,True
406,47517,77,2023-05-31,38,2023,Q2,5,May,31,Wednesday,False
407,24800,78,2022-02-14,6,2022,Q1,2,February,14,Monday,False
408,15026,18,2023-02-09,47,2023,Q1,2,February,9,Thursday,False
409,21464,2,2021-08-19,34,2021,Q3,8,August,19,Thursday,False
410,40638,4,2020-05-16,48,2020,Q2,5,May,16,Saturday,True
411,18546,9,2020-01-19,37,2020,Q1,1,January,19,Sunday,True
412,49379,63,2020-05-19,3,2020,Q2,5,May,19,Tuesday,False
413,19591,6,2022-04-13,16,2022,Q2,4,April,13,Wednesday,False
414,1809,37,2022-10-26,24,2022,Q4,10,October,26,Wednesday,False
415,35952,54,2022-06-06,17,2022,Q2,6,June,6,Monday,False
416,32786,94,2021-08-16,33,2021,Q3,8,August,16,Monday,False
417,24581,8,2021-02-23,46,2021,Q1,2,February,23,Tuesday,False
418,17966,62,2022-11-13,48,2022,Q4,11,November,13,Sunday,True
419,25711,85,2020-02-29,37,2020,Q1,2,February,29,Saturday,True
420,44698,91,2020-06-12,21,2020,Q2,6,June,12,Friday,False
421,21994,79,2020-07-18,36,2020,Q3,7,July,18,Saturday,True
422,23734,22,2023-06-27,20,2023,Q2,6,June,27,Tuesday,False
423,48687,98,2020-07-06,10,2020,Q3,7,July,6,Monday,False
424,875,68,2020-04-25,11,2020,Q2,4,April,25,Saturday,True
425,15099,71,2023-01-19,28,2023,Q1,1,January,19,Thursday,False
426,23426,19,2023-07-05,14,2023,Q3,7,July,5,Wednesday,False
427,8854,29,2021-08-24,20,2021,Q3,8,August,24,Tuesday,False
428,39737,62,2021-11-02,24,2021,Q4,11,November,2,Tuesday,False
429,14934,14,2020-12-18,40,2020,Q4,12,December,18,Friday,False
430,21893,20,2023-06-23,50,2023,Q2,6,June,23,Friday,False
431,29273,4,2022-01-07,33,2022,Q1,1,January,7,Friday,False
432,42309,31,2021-05-20,39,2021,Q2,5,May,20,Thursday,False
433,8153,65,2023-10-03,12,2023,Q4,10,October,3,Tuesday,False
434,6580,47,2020-12-14,17,2020,Q4,12,December,14,Monday,False
435,10791,100,2023-03-15,36,2023,Q1,3,March,15,Wednesday,False
436,27288,100,2020-01-23,19,2020,Q1,1,January,23,Thursday,False
437,3168,51,2020-06-16,3,2020,Q2,6,June,16,Tuesday,False
438,44836,100,2023-06-16,25,2023,Q2,6,June,16,Friday,False
439,35380,53,2020-01-13,12,2020,Q1,1,January,13,Monday,False
440,14370,17,2023-02-06,11,2023,Q1,2,February,6,Monday,False
441,49868,96,2023-11-10,40,2023,Q4,11,November,10,Friday,False
442,43635,31,2022-09-08,38,2022,Q3,9,September,8,Thursday,False
443,22006,23,2023-03-24,39,2023,Q1,3,March,24,Friday,False
444,25853,88,2022-01-23,19,2022,Q1,1,January,23,Sunday,True
445,43776,1,2022-08-21,7,2022,Q3,8,August,21,Sunday,True
446,17788,40,2023-08-24,11,2023,Q3,8,August,24,Thursday,False
447,31591,59,2021-04-06,34,2021,Q2,4,April,6,Tuesday,False
448,17848,54,2021-01-24,23,2021,Q1,1,January,24,Sunday,True
449,29024,46,2023-11-30,31,2023,Q4,11,November,30,Thursday,False
450,1321,25,2021-01-15,11,2021,Q1,1,January,15,Friday,False
451,46740,24,2021-12-07,7,2021,Q4,12,December,7,Tuesday,False
452,42108,76,2024-01-01,15,2024,Q1,1,January,1,Monday,False
453,46938,12,2022-12-07,19,2022,Q4,12,December,7,Wednesday,False
454,8217,94,2023-03-04,3,2023,Q1,3,March,4,Saturday,True
455,19849,54,2022-12-06,30,2022,Q4,12,December,6,Tuesday,False
456,11334,48,2021-03-27,49,2021,Q1,3,March,27,Saturday,True
457,30238,85,2020-01-13,45,2020,Q1,1,January,13,Monday,False
458,34501,79,2023-04-15,6,2023,Q2,4,April,15,Saturday,True
459,42077,35,2022-12-22,10,2022,Q4,12,December,22,Thursday,False
460,15011,98,2022-06-28,47,2022,Q2,6,June,28,Tuesday,False
461,24127,100,2023-12-06,15,2023,Q4,12,December,6,Wednesday,False
462,16981,77,2021-04-14,26,2021,Q2,4,April,14,Wednesday,False
463,11262,73,2020-05-18,24,2020,Q2,5,May,18,Monday,False
464,2486,12,2020-11-27,16,2020,Q4,11,November,27,Friday,False
465,2129,59,2020-02-22,41,2020,Q1,2,February,22,Saturday,True
466,14645,9,2022-04-28,43,2022,Q2,4,April,28,Thursday,False
467,4381,59,2022-11-21,16,2022,Q4,11,November,21,Monday,False
468,11149,23,2020-05-08,4,2020,Q2,5,May,8,Friday,False
469,33979,15,2021-04-14,27,2021,Q2,4,April,14,Wednesday,False
470,41476,93,2023-02-27,33,2023,Q1,2,February,27,Monday,False
471,45858,28,2022-01-03,31,2022,Q1,1,January,3,Monday,False
472,22075,64,2021-08-23,38,2021,Q3,8,August,23,Monday,False
473,41587,63,2022-08-30,37,2022,Q3,8,August,30,Tuesday,False
474,15168,64,2020-12-08,3,2020,Q4,12,December,8,Tuesday,False
475,48950,1,2020-08-09,20,2020,Q3,8,August,9,Sunday,True
476,6941,30,2020-08-09,22,2020,Q3,8,August,9,Sunday,True
477,36650,13,2020-01-15,17,2020,Q1,1,January,15,Wednesday,False
478,32386,59,2022-07-11,2,2022,Q3,7,July,11,Monday,False
479,33737,82,2020-04-27,10,2020,Q2,4,April,27,Monday,False
480,36668,35,2021-12-14,7,2021,Q4,12,December,14,Tuesday,False
481,30079,88,2021-08-04,16,2021,Q3,8,August,4,Wednesday,False
482,32144,28,2020-03-25,15,2020,Q1,3,March,25,Wednesday,False
483,36135,82,2020-11-21,24,2020,Q4,11,November,21,Saturday,True
484,26762,70,2023-02-11,26,2023,Q1,2,February,11,Saturday,True
485,34879,23,2020-07-16,35,2020,Q3,7,July,16,Thursday,False
486,16064,98,2023-05-03,7,2023,Q2,5,May,3,Wednesday,False
487,38292,41,2021-11-18,41,2021,Q4,11,November,18,Thursday,False
488,39897,46,2023-04-28,16,2023,Q2,4,April,28,Friday,False
489,21327,68,2023-11-03,7,2023,Q4,11,November,3,Friday,False
490,48759,79,2021-10-28,28,2021,Q4,10,October,28,Thursday,False
491,9079,23,2022-06-27,42,2022,Q2,6,June,27,Monday,False
492,33485,43,2020-11-19,31,2020,Q4,11,November,19,Thursday,False
493,33618,54,2021-03-02,43,2021,Q1,3,March,2,Tuesday,False
494,25745,27,2020-06-14,1,2020,Q2,6,June,14,Sunday,True
495,24295,14,2020-01-14,12,2020,Q1,1,January,14,Tuesday,False
496,27838,73,2022-04-23,2,2022,Q2,4,April,23,Saturday,True
497,14359,19,2022-06-09,20,2022,Q2,6,June,9,Thursday,False
498,18202,48,2022-09-17,33,2022,Q3,9,September,17,Saturday,True
499,23221,65,2020-08-04,14,2020,Q3,8,August,4,Tuesday,False
500,125,13,2022-01-06,12,2022,Q1,1,January,6,Thursday,False
501,30543,43,2021-10-21,14,2021,Q4,10,October,21,Thursday,False
502,25115,65,2022-07-07,8,2022,Q3,7,July,7,Thursday,False
503,14623,83,2020-02-12,44,2020,Q1,2,February,12,Wednesday,False
504,35834,27,2023-02-28,30,2023,Q1,2,February,28,Tuesday,False
505,38649,59,2020-04-16,32,2020,Q2,4,April,16,Thursday,False
506,37673,55,2020-10-18,36,2020,Q4,10,October,18,Sunday,True
507,27632,61,2023-10-06,11,2023,Q4,10,October,6,Friday,False
508,5967,11,2021-09-10,30,2021,Q3,9,September,10,Friday,False
509,12913,85,2022-02-26,17,2022,Q1,2,February,26,Saturday,True
510,16076,73,2021-04-11,27,2021,Q2,4,April,11,Sunday,True
511,12464,91,2021-11-27,28,2021,Q4,11,November,27,Saturday,True
512,2135,51,2023-11-20,26,2023,Q4,11,November,20,Monday,False
513,25473,54,2020-05-06,7,2020,Q2,5,May,6,Wednesday,False
514,35765,24,2020-03-03,37,2020,Q1,3,March,3,Tuesday,False
515,5206,84,2022-05-17,1,2022,Q2,5,May,17,Tuesday,False
516,45950,90,2023-09-28,4,2023,Q3,9,September,28,Thursday,False
517,2719,14,2022-11-19,37,2022,Q4,11,November,19,Saturday,True
518,33385,42,2020-04-12,32,2020,Q2,4,April,12,Sunday,True
519,31021,25,2020-04-02,45,2020,Q2,4,April,2,Thursday,False
520,6570,29,2020-02-06,30,2020,Q1,2,February,6,Thursday,False
521,32638,19,2022-05-09,20,2022,Q2,5,May,9,Monday,False
522,21127,73,2022-02-22,22,2022,Q1,2,February,22,Tuesday,False
523,34077,12,2020-09-15,28,2020,Q3,9,September,15,Tuesday,False
524,39344,67,2023-11-06,36,2023,Q4,11,November,6,Monday,False
525,47207,88,2021-08-28,1,2021,Q3,8,August,28,Saturday,True
526,19812,32,2021-04-08,20,2021,Q2,4,April,8,Thursday,False
527,39909,97,2020-03-02,46,2020,Q1,3,March,2,Monday,False
528,25042,68,2021-03-24,46,2021,Q1,3,March,24,Wednesday,False
529,3758,74,2022-05-20,25,2022,Q2,5,May,20,Friday,False
530,24845,72,2020-10-12,35,2020,Q4,10,October,12,Monday,False
531,22437,72,2021-02-13,12,2021,Q1,2,February,13,Saturday,True
532,46177,12,2020-08-08,12,2020,Q3,8,August,8,Saturday,True
533,42884,55,2022-10-31,41,2022,Q4,10,October,31,Monday,False
534,24240,3,2023-05-11,25,2023,Q2,5,May,11,Thursday,False
535,38255,40,2020-02-22,6,2020,Q1,2,February,22,Saturday,True
536,29104,88,2023-02-19,25,2023,Q1,2,February,19,Sunday,True
537,33425,57,2022-01-02,2,2022,Q1,1,January,2,Sunday,True
538,32045,36,2022-10-22,13,2022,Q4,10,October,22,Saturday,True
539,20899,14,2020-11-15,49,2020,Q4,11,November,15,Sunday,True
540,10077,37,2023-06-17,10,2023,Q2,6,June,17,Saturday,True
541,9995,16,2023-08-02,33,2023,Q3,8,August,2,Wednesday,False
542,42380,95,2020-12-17,26,2020,Q4,12,December,17,Thursday,False
543,42366,32,2022-03-16,47,2022,Q1,3,March,16,Wednesday,False
544,6682,35,2022-03-19,15,2022,Q1,3,March,19,Saturday,True
545,42615,80,2022-04-16,39,2022,Q2,4,April,16,Saturday,True
546,47533,13,2020-02-17,15,2020,Q1,2,February,17,Monday,False
547,28174,52,2021-07-16,20,2021,Q3,7,July,16,Friday,False
548,9095,10,2023-04-23,39,2023,Q2,4,April,23,Sunday,True
549,37720,49,2020-01-04,1,2020,Q1,1,January,4,Saturday,True
550,4288,73,2022-11-19,40,2022,Q4,11,November,19,Saturday,True
551,35528,11,2023-04-25,4,2023,Q2,4,April,25,Tuesday,False
552,22649,16,2020-02-29,10,2020,Q1,2,February,29,Saturday,True
553,24851,89,2022-12-03,16,2022,Q4,12,December,3,Saturday,True
554,13065,44,2023-04-19,44,2023,Q2,4,April,19,Wednesday,False
555,33876,36,2021-11-09,34,2021,Q4,11,November,9,Tuesday,False
556,6390,59,2021-04-14,8,2021,Q2,4,April,14,Wednesday,False
557,20452,54,2021-05-09,10,2021,Q2,5,May,9,Sunday,True
558,20928,61,2023-12-09,27,2023,Q4,12,December,9,Saturday,True
559,16132,38,2023-05-11,3,2023,Q2,5,May,11,Thursday,False
560,12599,57,2021-03-31,28,2021,Q1,3,March,31,Wednesday,False
561,761,21,2020-04-04,1,2020,Q2,4,April,4,Saturday,True
562,39850,43,2020-09-08,41,2020,Q3,9,September,8,Tuesday,False
563,16174,78,2021-12-25,35,2021,Q4,12,December,25,Saturday,True
564,37446,68,2023-06-16,46,2023,Q2,6,June,16,Friday,False
565,6695,49,2020-08-03,24,2020,Q3,8,August,3,Monday,False
566,43609,76,2021-02-21,18,2021,Q1,2,February,21,Sunday,True
567,2074,57,2022-07-06,11,2022,Q3,7,July,6,Wednesday,False
568,39190,57,2022-04-13,39,2022,Q2,4,April,13,Wednesday,False
569,1915,33,2021-09-01,12,2021,Q3,9,September,1,Wednesday,False
570,34278,83,2023-08-15,6,2023,Q3,8,August,15,Tuesday,False
571,31393,100,2023-09-09,17,2023,Q3,9,September,9,Saturday,True
572,46270,99,2022-06-28,7,2022,Q2,6,June,28,Tuesday,False
573,42188,17,2020-06-28,31,2020,Q2,6,June,28,Sunday,True
574,32608,15,2022-04-24,46,2022,Q2,4,April,24,Sunday,True
575,27143,67,2020-01-04,42,2020,Q1,1,January,4,Saturday,True
576,29993,30,2023-04-04,33,2023,Q2,4,April,4,Tuesday,False
577,1351,88,2020-02-26,42,2020,Q1,2,February,26,Wednesday,False
578,9986,43,2020-07-31,8,2020,Q3,7,July,31,Friday,False
579,12727,52,2022-02-14,45,2022,Q1,2,February,14,Monday,False
580,37469,36,2023-08-18,31,2023,Q3,8,August,18,Friday,False
581,24832,89,2021-09-20,30,2021,Q3,9,September,20,Monday,False
582,24626,20,2021-10-08,19,2021,Q4,10,October,8,Friday,False
583,37329,81,2020-09-08,32,2020,Q3,9,September,8,Tuesday,False
584,15647,32,2023-10-12,14,2023,Q4,10,October,12,Thursday,False
585,14640,59,2021-01-31,50,2021,Q1,1,January,31,Sunday,True
586,10269,64,2023-09-30,12,2023,Q3,9,September,30,Saturday,True
587,804,68,2023-05-09,45,2023,Q2,5,May,9,Tuesday,False
588,192,48,2021-10-01,47,2021,Q4,10,October,1,Friday,False
589,39543,88,2021-12-17,12,2021,Q4,12,December,17,Friday,False
590,17287,9,2023-06-16,46,2023,Q2,6,June,16,Friday,False
591,41628,33,2021-03-14,27,2021,Q1,3,March,14,Sunday,True
592,8722,40,2022-11-06,23,2022,Q4,11,November,6,Sunday,True
593,36005,68,2021-04-20,20,2021,Q2,4,April,20,Tuesday,False
594,360,76,2020-11-14,11,2020,Q4,11,November,14,Saturday,True
595,16574,20,2023-06-22,38,2023,Q2,6,June,22,Thursday,False
596,17048,22,2022-04-21,8,2022,Q2,4,April,21,Thursday,False
597,47174,58,2020-04-01,43,2020,Q2,4,April,1,Wednesday,False
598,4785,82,2023-06-11,11,2023,Q2,6,June,11,Sunday,True
599,41898,67,2023-02-28,39,2023,Q1,2,February,28,Tuesday,False
600,5444,62,2021-10-17,50,2021,Q4,10,October,17,Sunday,True
601,32507,16,2022-01-27,21,2022,Q1,1,January,27,Thursday,False
602,37242,65,2022-12-22,14,2022,Q4,12,December,22,Thursday,False
603,1408,95,2021-02-19,44,2021,Q1,2,February,19,Friday,False
604,23790,41,2023-08-07,4,2023,Q3,8,August,7,Monday,False
605,4591,52,2021-12-13,46,2021,Q4,12,December,13,Monday,False
606,6379,91,2023-11-03,37,2023,Q4,11,November,3,Friday,False
607,44654,43,2023-09-07,44,2023,Q3,9,September,7,Thursday,False
608,15424,72,2020-11-12,46,2020,Q4,11,November,12,Thursday,False
609,34686,55,2021-09-02,12,2021,Q3,9,September,2,Thursday,False
610,30999,43,2021-08-17,43,2021,Q3,8,August,17,Tuesday,False
611,4789,70,2020-03-14,12,2020,Q1,3,March,14,Saturday,True
612,36253,76,2023-08-28,20,2023,Q3,8,August,28,Monday,False
613,42283,94,2021-03-08,24,2021,Q1,3,March,8,Monday,False
614,3628,78,2023-05-10,22,2023,Q2,5,May,10,Wednesday,False
615,25177,48,2023-10-23,35,2023,Q4,10,October,23,Monday,False
616,41773,78,2021-12-31,31,2021,Q4,12,December,31,Friday,False
617,25409,5,2021-04-03,42,2021,Q2,4,April,3,Saturday,True
618,30965,53,2023-07-14,14,2023,Q3,7,July,14,Friday,False
619,39479,93,2020-12-19,44,2020,Q4,12,December,19,Saturday,True
620,9404,29,2023-03-22,37,2023,Q1,3,March,22,Wednesday,False
621,4171,77,2023-11-07,8,2023,Q4,11,November,7,Tuesday,False
622,9762,20,2020-10-04,18,2020,Q4,10,October,4,Sunday,True
623,25961,15,2020-09-01,2,2020,Q3,9,September,1,Tuesday,False
624,39908,11,2020-08-03,26,2020,Q3,8,August,3,Monday,False
625,47790,40,2023-10-16,2,2023,Q4,10,October,16,Monday,False
626,37801,18,2020-09-01,46,2020,Q3,9,September,1,Tuesday,False
627,7273,87,2020-12-08,19,2020,Q4,12,December,8,Tuesday,False
628,28543,76,2020-09-21,44,2020,Q3,9,September,21,Monday,False
629,31770,24,2022-09-20,34,2022,Q3,9,September,20,Tuesday,False
630,3017,22,2022-05-02,41,2022,Q2,5,May,2,Monday,False
631,33496,7,2023-11-05,38,2023,Q4,11,November,5,Sunday,True
632,31524,36,2023-09-06,31,2023,Q3,9,September,6,Wednesday,False
633,3992,12,2020-03-17,38,2020,Q1,3,March,17,Tuesday,False
634,26076,22,2020-12-12,28,2020,Q4,12,December,12,Saturday,True
635,38243,72,2023-03-13,32,2023,Q1,3,March,13,Monday,False
636,21131,5,2020-05-24,7,2020,Q2,5,May,24,Sunday,True
637,44784,4,2020-11-07,20,2020,Q4,11,November,7,Saturday,True
638,13279,61,2020-02-17,47,2020,Q1,2,February,17,Monday,False
639,38500,9,2020-07-23,18,2020,Q3,7,July,23,Thursday,False
640,45313,66,2020-09-04,28,2020,Q3,9,September,4,Friday,False
641,12650,78,2020-08-30,27,2020,Q3,8,August,30,Sunday,True
642,34425,55,2023-03-30,18,2023,Q1,3,March,30,Thursday,False
643,5470,27,2020-09-12,24,2020,Q3,9,September,12,Saturday,True
644,35486,71,2022-08-07,5,2022,Q3,8,August,7,Sunday,True
645,43295,77,2023-09-13,19,2023,Q3,9,September,13,Wednesday,False
646,43752,17,2021-11-12,17,2021,Q4,11,November,12,Friday,False
647,40267,25,2021-06-30,20,2021,Q2,6,June,30,Wednesday,False
648,22004,24,2020-01-30,50,2020,Q1,1,January,30,Thursday,False
649,44617,82,2023-03-25,20,2023,Q1,3,March,25,Saturday,True
650,44373,49,2021-10-04,16,2021,Q4,10,October,4,Monday,False
651,17950,12,2020-01-13,35,2020,Q1,1,January,13,Monday,False
652,15214,30,2023-04-04,48,2023,Q2,4,April,4,Tuesday,False
653,15598,39,2022-03-01,47,2022,Q1,3,March,1,Tuesday,False
654,333,87,2022-01-30,5,2022,Q1,1,January,30,Sunday,True
655,43363,2,2021-10-30,35,2021,Q4,10,October,30,Saturday,True
656,36480,45,2023-09-05,24,2023,Q3,9,September,5,Tuesday,False
657,17509,85,2021-02-21,7,2021,Q1,2,February,21,Sunday,True
658,28555,46,2023-01-21,45,2023,Q1,1,January,21,Saturday,True
659,1705,93,2023-03-31,30,2023,Q1,3,March,31,Friday,False
660,12966,18,2023-08-09,47,2023,Q3,8,August,9,Wednesday,False
661,20308,5,2021-10-23,19,2021,Q4,10,October,23,Saturday,True
662,20209,44,2022-12-05,5,2022,Q4,12,December,5,Monday,False
663,21326,2,2020-10-11,50,2020,Q4,10,October,11,Sunday,True
664,42005,39,2023-02-01,29,2023,Q1,2,February,1,Wednesday,False
665,39117,51,2020-11-26,22,2020,Q4,11,November,26,Thursday,False
666,43058,3,2020-08-24,43,2020,Q3,8,August,24,Monday,False
667,35065,55,2020-03-09,25,2020,Q1,3,March,9,Monday,False
668,15948,29,2021-04-19,9,2021,Q2,4,April,19,Monday,False
669,18790,85,2023-07-05,24,2023,Q3,7,July,5,Wednesday,False
670,49747,20,2021-03-07,49,2021,Q1,3,March,7,Sunday,True
671,30685,12,2021-10-01,29,2021,Q4,10,October,1,Friday,False
672,42740,63,2022-04-12,44,2022,Q2,4,April,12,Tuesday,False
673,37338,17,2020-02-25,8,2020,Q1,2,February,25,Tuesday,False
674,33899,39,2020-06-20,47,2020,Q2,6,June,20,Saturday,True
675,27140,86,2023-05-12,42,2023,Q2,5,May,12,Friday,False
676,35558,29,2020-07-12,1,2020,Q3,7,July,12,Sunday,True
677,45157,62,2022-07-07,5,2022,Q3,7,July,7,Thursday,False
678,18352,50,2023-09-06,43,2023,Q3,9,September,6,Wednesday,False
679,33292,6,2023-08-19,47,2023,Q3,8,August,19,Saturday,True
680,9175,28,2021-04-05,9,2021,Q2,4,April,5,Monday,False
681,41647,19,2021-01-20,50,2021,Q1,1,January,20,Wednesday,False
682,2491,81,2023-09-22,31,2023,Q3,9,September,22,Friday,False
683,27481,64,2022-10-13,30,2022,Q4,10,October,13,Thursday,False
684,17752,7,2021-04-04,22,2021,Q2,4,April,4,Sunday,True
685,23874,81,2021-02-09,29,2021,Q1,2,February,9,Tuesday,False
686,46955,99,2023-02-11,1,2023,Q1,2,February,11,Saturday,True
687,11049,44,2020-06-16,8,2020,Q2,6,June,16,Tuesday,False
688,5372,49,2022-02-08,6,2022,Q1,2,February,8,Tuesday,False
689,12162,26,2020-12-18,28,2020,Q4,12,December,18,Friday,False
690,36598,61,2020-08-11,26,2020,Q3,8,August,11,Tuesday,False
691,46913,25,2021-05-15,3,2021,Q2,5,May,15,Saturday,True
692,35257,53,2022-09-23,41,2022,Q3,9,September,23,Friday,False
693,5302,28,2023-06-09,15,2023,Q2,6,June,9,Friday,False
694,20616,20,2023-04-27,45,2023,Q2,4,April,27,Thursday,False
695,40140,78,2023-03-22,14,2023,Q1,3,March,22,Wednesday,False
696,17942,83,2023-12-21,19,2023,Q4,12,December,21,Thursday,False
697,34494,53,2021-11-19,16,2021,Q4,11,November,19,Friday,False
698,32272,23,2023-07-25,22,2023,Q3,7,July,25,Tuesday,False
699,9908,62,2021-10-03,28,2021,Q4,10,October,3,Sunday,True
700,5674,56,2020-09-16,30,2020,Q3,9,September,16,Wednesday,False
701,15153,84,2022-05-23,39,2022,Q2,5,May,23,Monday,False
702,41057,80,2021-02-01,3,2021,Q1,2,February,1,Monday,False
703,29582,20,2020-01-31,10,2020,Q1,1,January,31,Friday,False
704,32646,98,2021-07-17,16,2021,Q3,7,July,17,Saturday,True
705,30652,28,2023-10-28,17,2023,Q4,10,October,28,Saturday,True
706,27526,11,2022-05-02,11,2022,Q2,5,May,2,Monday,False
707,14253,77,2021-01-09,2,2021,Q1,1,January,9,Saturday,True
708,22548,93,2022-06-30,45,2022,Q2,6,June,30,Thursday,False
709,16471,59,2023-07-29,35,2023,Q3,7,July,29,Saturday,True
710,15283,27,2021-03-29,11,2021,Q1,3,March,29,Monday,False
711,7807,94,2023-10-25,15,2023,Q4,10,October,25,Wednesday,False
712,35721,75,2020-07-01,46,2020,Q3,7,July,1,Wednesday,False
713,7819,53,2023-04-13,25,2023,Q2,4,April,13,Thursday,False
714,42029,18,2020-10-02,48,2020,Q4,10,October,2,Friday,False
715,43089,60,2023-01-18,15,2023,Q1,1,January,18,Wednesday,False
716,23349,1,2022-11-25,13,2022,Q4,11,November,25,Friday,False
717,37168,62,2022-05-19,44,2022,Q2,5,May,19,Thursday,False
718,26026,59,2021-07-31,38,2021,Q3,7,July,31,Saturday,True
719,45397,15,2023-07-04,32,2023,Q3,7,July,4,Tuesday,False
720,27460,61,2022-12-14,34,2022,Q4,12,December,14,Wednesday,False
721,13761,37,2020-10-30,35,2020,Q4,10,October,30,Friday,False
722,37006,93,2023-07-09,43,2023,Q3,7,July,9,Sunday,True
723,37888,9,2022-09-26,16,2022,Q3,9,September,26,Monday,False
724,22354,36,2022-08-26,6,2022,Q3,8,August,26,Friday,False
725,2942,54,2021-11-26,21,2021,Q4,11,November,26,Friday,False
726,49690,79,2022-08-08,40,2022,Q3,8,August,8,Monday,False
727,33274,7,2021-04-24,39,2021,Q2,4,April,24,Saturday,True
728,4712,24,2020-11-12,34,2020,Q4,11,November,12,Thursday,False
729,49286,93,2021-08-19,19,2021,Q3,8,August,19,Thursday,False
730,25449,46,2020-08-05,2,2020,Q3,8,August,5,Wednesday,False
731,20995,33,2020-06-29,29,2020,Q2,6,June,29,Monday,False
732,28417,34,2020-01-28,38,2020,Q1,1,January,28,Tuesday,False
733,28493,70,2021-07-10,38,2021,Q3,7,July,10,Saturday,True
734,4042,95,2021-09-20,49,2021,Q3,9,September,20,Monday,False
735,16696,1,2021-01-14,28,2021,Q1,1,January,14,Thursday,False
736,38115,100,2020-02-12,5,2020,Q1,2,February,12,Wednesday,False
737,23525,43,2020-08-09,4,2020,Q3,8,August,9,Sunday,True
738,48510,26,2020-11-07,24,2020,Q4,11,November,7,Saturday,True
739,15672,35,2023-09-11,34,2023,Q3,9,September,11,Monday,False
740,24130,20,2020-09-14,40,2020,Q3,9,September,14,Monday,False
741,33846,78,2021-06-07,15,2021,Q2,6,June,7,Monday,False
742,16335,69,2021-08-21,15,2021,Q3,8,August,21,Saturday,True
743,26581,28,2020-01-10,13,2020,Q1,1,January,10,Friday,False
